,customerid,balance,numofproducts,hascrcard,tenure,isactivemember,exited,surname,creditscore,geography,gender,age,estimatedsalary,age_group,estimatedsalary_group,saving,saving_group,creditscore_group,numofproducts_scale,creditscore_scale,age_scale,gender_scale,geography_germany,geography_spain,age_group_21-23,age_group_24-31,age_group_32-44,age_group_45-60,age_group_above 60,numofprocucts_2,numofprocucts_3,numofprocucts_4,saving_group_below 50k,saving_group_50k-100k,saving_group_100k-150k,saving_group_150k-200k,saving_group_above 200k,credit_score_group_650-700,credit_score_group_above 700,stay_proba,exit_proba,predicted
95,15699461,176273.95,1,1,10,1,0,Fiorentini,515,spain,male,35,121277.78,32-44,100k-150k,1,150k-200k,below 650,0.0,0.32999999999999996,0.22972972972972977,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6323393437857747,0.3676606562142252,0.0
96,15738721,102827.44,1,1,9,1,0,Graham,773,spain,male,41,64595.25,32-44,50k-100k,1,100k-150k,above 700,0.0,0.846,0.3108108108108108,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.6471040419284344,0.35289595807156565,0.0
97,15693683,97086.4,2,1,8,1,0,Yuille,814,germany,male,29,197276.13,24-31,150k-200k,1,50k-100k,above 700,0.3333333333333333,0.928,0.14864864864864863,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.9131596715481218,0.08684032845187813,0.0
98,15604348,0.0,2,0,8,0,0,Allard,710,spain,male,22,99645.04,21-23,50k-100k,0,no saving,above 700,0.3333333333333333,0.7199999999999999,0.05405405405405406,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.849092141855966,0.150907858144034,0.0
99,15633059,0.0,2,0,9,0,0,Fanucci,413,france,male,34,6534.18,32-44,1k-20k,0,no saving,below 650,0.3333333333333333,0.126,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7747836766116029,0.22521632338839717,0.0
100,15808582,0.0,1,1,6,1,0,Fu,665,france,female,40,161848.03,32-44,150k-200k,0,no saving,650-700,0.0,0.63,0.2972972972972973,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.7063007955200826,0.29369920447991743,0.0
101,15743192,0.0,2,0,6,0,0,Hung,623,france,female,44,167162.43,32-44,150k-200k,0,no saving,below 650,0.3333333333333333,0.5459999999999999,0.35135135135135137,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7725267917427954,0.22747320825720457,0.0
102,15580146,82674.15,1,0,9,0,0,Hung,738,france,male,31,41970.72,24-31,20k-50k,1,50k-100k,above 700,0.0,0.7759999999999999,0.1756756756756757,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6902933059273776,0.3097066940726224,0.0
103,15776605,0.0,2,0,7,0,0,Bradley,528,spain,male,36,60536.56,32-44,50k-100k,0,no saving,below 650,0.3333333333333333,0.356,0.24324324324324326,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7631659494474021,0.23683405055259787,0.0
104,15804919,0.0,1,1,1,1,1,Dunbabin,670,spain,female,65,177655.68,above 60,150k-200k,0,no saving,650-700,0.0,0.64,0.6351351351351351,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5372911684745638,0.46270883152543624,0.0
105,15613854,107073.27,2,1,4,1,1,Mauldon,622,spain,female,46,30984.59,45-60,20k-50k,1,100k-150k,below 650,0.3333333333333333,0.5439999999999999,0.37837837837837845,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.5994830264252307,0.4005169735747693,0.0
106,15599195,88938.62,1,1,1,1,0,Stiger,582,germany,male,32,10054.53,32-44,1k-20k,1,50k-100k,below 650,0.0,0.46399999999999986,0.1891891891891892,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.512541458051508,0.48745854194849203,0.0
107,15812878,99806.85,1,1,2,1,0,Parsons,785,germany,female,36,36976.52,32-44,20k-50k,1,50k-100k,above 700,0.0,0.87,0.24324324324324326,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.5082062294878266,0.49179377051217343,0.0
108,15602312,150092.8,1,0,5,0,0,Walkom,605,spain,male,33,71862.79,32-44,50k-100k,1,150k-200k,below 650,0.0,0.5099999999999999,0.2027027027027027,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.41621275346951125,0.5837872465304887,0.0
109,15744689,92833.89,1,0,9,0,1,T'ang,479,germany,male,35,99449.86,32-44,50k-100k,1,50k-100k,below 650,0.0,0.258,0.22972972972972977,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2898948022890514,0.7101051977109486,1.0
110,15803526,90536.81,1,1,3,1,0,Eremenko,685,germany,male,30,63082.88,24-31,50k-100k,1,50k-100k,650-700,0.0,0.67,0.16216216216216217,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7279699068946133,0.2720300931053867,0.0
111,15665790,108055.1,2,0,7,0,0,Rowntree,538,germany,male,39,27231.26,32-44,20k-50k,1,100k-150k,below 650,0.3333333333333333,0.376,0.2837837837837838,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.5896418100410619,0.4103581899589382,0.0
112,15715951,100238.35,1,0,2,0,0,Thorpe,562,france,male,42,86797.41,32-44,50k-100k,1,100k-150k,below 650,0.0,0.42400000000000004,0.3243243243243243,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4346507265523958,0.5653492734476042,0.0
113,15591100,106190.55,1,1,9,1,0,Chiemela,675,spain,male,36,22994.32,32-44,20k-50k,1,100k-150k,650-700,0.0,0.65,0.24324324324324326,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.6937265456043133,0.3062734543956867,0.0
114,15609618,154475.54,2,1,9,1,1,Fanucci,721,germany,male,28,101300.94,24-31,100k-150k,1,150k-200k,above 700,0.3333333333333333,0.7419999999999999,0.13513513513513514,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.8988794250013674,0.10112057499863254,0.0
115,15675522,132351.29,2,1,9,1,0,Ko,628,germany,female,30,74169.13,24-31,50k-100k,1,100k-150k,below 650,0.3333333333333333,0.5559999999999999,0.16216216216216217,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8869184602136179,0.11308153978638211,0.0
116,15705512,167864.4,1,0,6,0,0,Welch,668,germany,female,37,115638.29,32-44,100k-150k,1,150k-200k,650-700,0.0,0.636,0.25675675675675674,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.2812128815900561,0.7187871184099439,1.0
117,15698028,0.0,2,0,1,0,0,Duncan,506,france,female,41,31766.3,32-44,20k-50k,0,no saving,below 650,0.3333333333333333,0.31199999999999994,0.3108108108108108,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7881295860252955,0.21187041397470446,0.0
118,15661670,107818.63,1,0,8,0,1,Chidozie,524,germany,female,31,199725.39,24-31,150k-200k,1,100k-150k,below 650,0.0,0.348,0.1756756756756757,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.424363506540844,0.575636493459156,0.0
119,15600781,185173.81,2,0,4,0,0,Wu,699,germany,male,34,120834.48,32-44,100k-150k,1,150k-200k,650-700,0.3333333333333333,0.6980000000000001,0.21621621621621623,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.6376197709915219,0.36238022900847805,0.0
120,15682472,129433.34,2,0,8,0,0,Culbreth,828,france,male,34,38131.77,32-44,20k-50k,1,100k-150k,above 700,0.3333333333333333,0.9560000000000001,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.7767918601658381,0.22320813983416193,0.0
121,15580203,120193.42,1,0,6,0,0,Smith,674,spain,male,38,-999999.0,32-44,,1,100k-150k,650-700,0.0,0.648,0.27027027027027034,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.4594644249734784,0.5405355750265216,0.0
122,15690673,0.0,2,0,6,0,0,Cameron,656,france,female,39,141069.88,32-44,100k-150k,0,no saving,650-700,0.3333333333333333,0.612,0.2837837837837838,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7971462786011385,0.20285372139886146,0.0
123,15760085,126384.42,1,1,10,1,0,Calabresi,684,germany,female,48,198129.36,45-60,150k-200k,1,100k-150k,650-700,0.0,0.668,0.40540540540540543,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.15244205288433932,0.8475579471156607,1.0
124,15779659,0.0,1,0,3,0,0,Zetticci,625,france,female,28,183646.41,24-31,150k-200k,0,no saving,below 650,0.0,0.5499999999999999,0.13513513513513514,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6254112209619971,0.374588779038003,0.0
125,15627360,152603.45,1,0,9,0,1,Fuller,432,france,male,42,110265.24,32-44,100k-150k,1,150k-200k,below 650,0.0,0.16399999999999992,0.3243243243243243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.4298270396098195,0.5701729603901805,0.0
126,15671137,0.0,1,1,1,1,1,MacDonald,549,france,female,52,8636.05,45-60,1k-20k,0,no saving,below 650,0.0,0.398,0.4594594594594595,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2678590963692782,0.7321409036307218,1.0
127,15782688,148507.24,1,0,0,0,1,Piccio,625,germany,male,56,46824.08,45-60,20k-50k,1,100k-150k,below 650,0.0,0.5499999999999999,0.5135135135135136,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.053076554510616436,0.9469234454893836,1.0
128,15575492,0.0,2,0,7,0,0,Kennedy,828,france,female,41,171378.77,32-44,150k-200k,0,no saving,above 700,0.3333333333333333,0.9560000000000001,0.3108108108108108,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7899804287718113,0.21001957122818876,0.0
129,15591607,101827.07,1,0,9,0,0,Fernie,770,france,male,24,167256.35,24-31,150k-200k,1,100k-150k,above 700,0.0,0.84,0.08108108108108109,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6373605536869094,0.36263944631309064,0.0
130,15740404,0.0,2,1,3,1,0,He,758,france,female,34,124226.16,32-44,100k-150k,0,no saving,above 700,0.3333333333333333,0.816,0.21621621621621623,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.9007345756213294,0.09926542437867059,0.0
131,15718369,130862.43,1,1,9,1,0,Kaodilinakachukwu,795,germany,female,33,114935.21,32-44,100k-150k,1,100k-150k,above 700,0.0,0.89,0.2027027027027027,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.47053444514186116,0.5294655548581388,0.0
132,15677871,122570.87,1,1,9,1,0,Cocci,687,france,male,38,35608.88,32-44,20k-50k,1,100k-150k,650-700,0.0,0.674,0.27027027027027034,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.6911645144776504,0.30883548552234963,0.0
133,15642004,0.0,2,1,1,1,0,Alekseeva,686,france,male,25,16459.37,24-31,1k-20k,0,no saving,650-700,0.3333333333333333,0.672,0.09459459459459457,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9583158507469325,0.04168414925306753,0.0
134,15712543,124828.46,2,1,7,1,0,Chinweike,789,germany,male,39,124411.08,32-44,100k-150k,1,100k-150k,above 700,0.3333333333333333,0.878,0.2837837837837838,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.799873262406672,0.20012673759332794,0.0
135,15584518,144895.05,2,1,5,1,0,Arthur,589,germany,female,50,34941.23,45-60,20k-50k,1,100k-150k,below 650,0.3333333333333333,0.47799999999999987,0.4324324324324324,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.40872648202710027,0.5912735179728997,0.0
136,15802381,63663.93,1,1,5,1,0,Li,461,germany,female,34,167784.28,32-44,150k-200k,1,50k-100k,below 650,0.0,0.22199999999999998,0.21621621621621623,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.512541458051508,0.48745854194849203,0.0
137,15610156,133463.1,1,1,2,1,0,Ma,637,france,male,40,93165.34,32-44,50k-100k,1,100k-150k,below 650,0.0,0.574,0.2972972972972973,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6807814502583438,0.3192185497416562,0.0
138,15594408,213146.2,1,0,2,0,1,Chia,584,spain,female,48,75161.25,45-60,50k-100k,1,above 200k,below 650,0.0,0.46799999999999986,0.40540540540540543,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.02155332921293185,0.9784466707870682,1.0
139,15640905,129490.36,2,1,1,1,1,Vasin,579,spain,female,35,8590.83,32-44,1k-20k,1,100k-150k,below 650,0.3333333333333333,0.45799999999999985,0.22972972972972977,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.8925728182628715,0.10742718173712854,0.0
140,15698932,137452.09,1,0,10,0,0,Groves,756,germany,male,44,189543.9,32-44,150k-200k,1,100k-150k,above 700,0.0,0.8119999999999999,0.35135135135135137,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2502670468145416,0.7497329531854584,1.0
141,15724944,0.0,2,1,7,1,0,Tien,663,france,male,34,180427.24,32-44,150k-200k,0,no saving,650-700,0.3333333333333333,0.626,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.9079809783235906,0.09201902167640935,0.0
142,15628145,125851.93,1,1,5,1,0,Forwood,682,france,female,43,193318.33,32-44,150k-200k,1,100k-150k,650-700,0.0,0.664,0.3378378378378379,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.693506165385538,0.306493834614462,0.0
143,15713483,0.0,1,0,2,0,1,Greeves,793,spain,male,52,159123.82,45-60,150k-200k,0,no saving,above 700,0.0,0.886,0.4594594594594595,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.13167862438768552,0.8683213756123145,1.0
144,15612350,40915.55,1,0,5,0,1,Taylor,691,france,female,31,126213.84,24-31,100k-150k,1,below 50k,650-700,0.0,0.682,0.1756756756756757,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5075934461717064,0.4924065538282935,0.0
145,15800703,113157.22,1,1,5,1,0,Madukwe,485,spain,female,21,54141.5,21-23,50k-100k,1,100k-150k,below 650,0.0,0.2699999999999999,0.040540540540540515,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7560331679181358,0.24396683208186418,0.0
146,15705707,138296.94,2,0,8,0,0,Bennelong,635,spain,female,29,141075.51,24-31,100k-150k,1,100k-150k,below 650,0.3333333333333333,0.57,0.14864864864864863,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8739617239562825,0.12603827604371756,0.0
147,15754105,106967.18,1,0,5,0,0,Olisanugo,650,france,male,37,24495.03,32-44,20k-50k,1,100k-150k,below 650,0.0,0.6,0.25675675675675674,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.44526930174027535,0.5547306982597247,0.0
148,15703264,120681.63,1,0,9,0,0,Chukwufumnanya,735,france,male,44,74836.34,32-44,50k-100k,1,100k-150k,above 700,0.0,0.7699999999999999,0.35135135135135137,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.47150995236222326,0.5284900476377767,0.0
149,15794413,0.0,2,1,0,1,0,Harris,416,france,male,32,878.87,32-44,below 1k,0,no saving,below 650,0.3333333333333333,0.132,0.1891891891891892,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8925067087144103,0.10749329128558968,0.0
150,15650237,0.0,2,0,7,0,0,Morgan,754,spain,female,32,89520.75,32-44,50k-100k,0,no saving,above 700,0.3333333333333333,0.8079999999999999,0.1891891891891892,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7775460641707781,0.22245393582922188,0.0
151,15759618,0.0,1,0,9,0,1,Alexeeva,535,france,female,48,149892.79,45-60,100k-150k,0,no saving,below 650,0.0,0.37,0.40540540540540543,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12794833460463828,0.8720516653953617,1.0
152,15811589,0.0,2,0,8,0,0,Metcalfe,716,spain,male,42,180800.42,32-44,150k-200k,0,no saving,above 700,0.3333333333333333,0.7319999999999999,0.3243243243243243,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7815495848157841,0.21845041518421587,0.0
153,15689044,127609.59,1,0,2,0,0,Humphries,539,france,male,37,98646.22,32-44,50k-100k,1,100k-150k,below 650,0.0,0.378,0.25675675675675674,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.449450416742304,0.550549583257696,0.0
154,15709368,0.0,2,1,6,1,0,Milne,614,france,female,43,109041.53,32-44,100k-150k,0,no saving,below 650,0.3333333333333333,0.5279999999999999,0.3378378378378379,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8923090292330795,0.10769097076692052,0.0
155,15679145,0.0,1,0,7,0,1,Chou,706,spain,male,57,17941.16,45-60,1k-20k,0,no saving,above 700,0.0,0.7119999999999999,0.527027027027027,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.13335505807594883,0.8666449419240512,1.0
156,15655007,0.0,2,0,7,0,0,Li,758,france,female,33,82996.47,32-44,50k-100k,0,no saving,above 700,0.3333333333333333,0.816,0.2027027027027027,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.777519358767526,0.222480641232474,0.0
157,15623595,0.0,2,1,2,1,0,Clayton,586,spain,female,28,92067.35,24-31,50k-100k,0,no saving,below 650,0.3333333333333333,0.47199999999999986,0.13513513513513514,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9468267781030565,0.053173221896943505,0.0
158,15589975,97259.25,1,1,6,1,0,Maclean,646,france,female,73,104719.66,above 60,100k-150k,1,50k-100k,below 650,0.0,0.592,0.7432432432432432,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5606266386181658,0.4393733613818342,0.0
159,15804017,123246.7,1,0,4,0,0,Chigolum,631,germany,female,33,112687.57,32-44,100k-150k,1,100k-150k,below 650,0.0,0.5619999999999999,0.2027027027027027,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.2513570056107458,0.7486429943892542,1.0
160,15692132,101060.25,1,1,6,1,0,Wilkinson,717,spain,female,22,84699.56,21-23,50k-100k,1,100k-150k,above 700,0.0,0.7339999999999999,0.05405405405405406,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8009742088568705,0.19902579114312952,0.0
161,15641122,0.0,2,0,2,0,0,Wei,684,france,male,30,83473.82,24-31,50k-100k,0,no saving,650-700,0.3333333333333333,0.668,0.16216216216216217,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9044202457315296,0.09557975426847037,0.0
162,15630910,108007.36,1,0,7,0,0,Treacy,800,france,female,49,47125.11,45-60,20k-50k,1,100k-150k,above 700,0.0,0.9,0.4189189189189189,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.13766106261406552,0.8623389373859345,1.0
163,15680772,0.0,2,1,2,1,0,Hu,721,spain,female,36,106977.8,32-44,100k-150k,0,no saving,above 700,0.3333333333333333,0.7419999999999999,0.24324324324324326,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8956342071916007,0.10436579280839928,0.0
164,15658929,133702.89,1,0,0,0,1,Taverner,683,spain,male,29,55582.54,24-31,50k-100k,1,100k-150k,650-700,0.0,0.666,0.14864864864864863,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6456236717479533,0.3543763282520467,0.0
165,15585388,125189.75,2,1,9,1,0,Sherman,660,germany,male,31,139874.43,24-31,100k-150k,1,100k-150k,650-700,0.3333333333333333,0.62,0.1756756756756757,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.9051077732446408,0.09489222675535922,0.0
166,15724623,113034.22,1,0,7,0,1,Taubman,704,germany,female,24,162503.48,24-31,150k-200k,1,100k-150k,above 700,0.0,0.7079999999999999,0.08108108108108109,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4170653289826086,0.5829346710173914,0.0
167,15588537,109013.23,1,0,9,0,0,Robinson,615,spain,female,41,196499.96,32-44,150k-200k,1,100k-150k,below 650,0.0,0.5299999999999999,0.3108108108108108,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.42022503677828293,0.5797749632217171,0.0
168,15574692,0.0,2,0,2,0,1,Pinto,667,spain,female,39,40721.24,32-44,20k-50k,0,no saving,650-700,0.3333333333333333,0.634,0.2837837837837838,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7983292782162327,0.20167072178376733,0.0
169,15611325,57929.81,2,0,9,0,0,Wood,682,germany,male,24,53134.3,24-31,50k-100k,1,50k-100k,650-700,0.3333333333333333,0.664,0.08108108108108109,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.8123441417302695,0.1876558582697305,0.0
170,15587562,130114.39,1,0,4,0,0,Hawkins,484,france,female,29,164017.89,24-31,150k-200k,1,100k-150k,below 650,0.0,0.2679999999999999,0.14864864864864863,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6314095730869305,0.3685904269130695,0.0
171,15613172,95826.49,2,0,5,0,0,Sun,628,germany,male,27,155996.96,24-31,150k-200k,1,50k-100k,below 650,0.3333333333333333,0.5559999999999999,0.12162162162162166,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.7845611970795267,0.21543880292047335,0.0
172,15651022,129608.57,1,0,10,0,1,Yost,480,germany,male,44,5472.7,32-44,1k-20k,1,100k-150k,below 650,0.0,0.2599999999999999,0.35135135135135137,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.24354882468095063,0.7564511753190494,1.0
173,15586310,169462.09,1,0,4,0,0,Ting,578,france,male,30,112187.11,24-31,100k-150k,1,150k-200k,below 650,0.0,0.45599999999999985,0.16216216216216217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6270168310470485,0.3729831689529514,0.0
174,15625524,0.0,2,1,5,1,0,Rowe,512,france,male,40,146457.83,32-44,100k-150k,0,no saving,below 650,0.3333333333333333,0.32399999999999995,0.2972972972972973,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9024198319363166,0.09758016806368346,0.0
175,15755209,133868.21,1,1,7,1,0,Fu,484,spain,female,35,27286.1,32-44,20k-50k,1,100k-150k,below 650,0.0,0.2679999999999999,0.22972972972972977,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6488056589586247,0.35119434104137526,0.0
176,15645248,0.0,2,1,0,1,0,Ho,510,france,female,30,130553.47,24-31,100k-150k,0,no saving,below 650,0.3333333333333333,0.31999999999999995,0.16216216216216217,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9466927913622135,0.05330720863778647,0.0
177,15790355,190479.48,2,0,5,0,0,Okechukwu,606,germany,male,36,179351.89,32-44,150k-200k,1,150k-200k,below 650,0.3333333333333333,0.5119999999999999,0.24324324324324326,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.5704549610104224,0.42954503898957763,0.0
178,15762615,101993.12,1,1,8,1,0,Campbell,597,spain,female,40,94774.12,32-44,50k-100k,1,100k-150k,below 650,0.0,0.4939999999999999,0.2972972972972973,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6387776855236647,0.36122231447633535,0.0
179,15625426,161608.81,1,0,3,0,1,Ashbolt,754,germany,female,55,8080.85,45-60,1k-20k,1,150k-200k,above 700,0.0,0.8079999999999999,0.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.05738168059331972,0.9426183194066803,1.0
180,15716334,122311.21,1,1,2,1,0,Rozier,850,spain,female,45,19482.5,45-60,1k-20k,1,100k-150k,above 700,0.0,0.9999999999999999,0.36486486486486486,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.2734244638422463,0.7265755361577537,1.0
181,15789669,0.0,2,1,2,1,0,Hsia,510,france,male,65,48071.61,above 60,20k-50k,0,no saving,below 650,0.3333333333333333,0.31999999999999995,0.6351351351351351,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.7991103118406144,0.20088968815938557,0.0
182,15621075,162150.42,2,0,1,0,0,Ogbonnaya,778,germany,female,45,174531.27,45-60,150k-200k,1,150k-200k,above 700,0.3333333333333333,0.856,0.36486486486486486,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.22609608058042818,0.7739039194195718,1.0
183,15810845,0.0,2,1,2,1,0,T'ang,636,france,male,42,55470.78,32-44,50k-100k,0,no saving,below 650,0.3333333333333333,0.572,0.3243243243243243,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8926273043532493,0.10737269564675073,0.0
184,15719377,0.0,1,1,4,1,1,Cocci,804,france,female,50,8546.87,45-60,1k-20k,0,no saving,above 700,0.0,0.908,0.4324324324324324,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2789233262144426,0.7210766737855574,1.0
185,15654506,0.0,2,0,8,0,0,Chang,514,france,male,32,95857.18,32-44,50k-100k,0,no saving,below 650,0.3333333333333333,0.32799999999999996,0.1891891891891892,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7725267917427954,0.22747320825720457,0.0
186,15771977,99010.67,1,0,1,0,0,T'ao,730,france,female,39,194945.8,32-44,150k-200k,1,50k-100k,above 700,0.0,0.7599999999999999,0.2837837837837838,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.5557744737636334,0.4442255262363665,0.0
187,15708710,0.0,1,1,0,1,0,Ford,525,spain,female,37,131521.72,32-44,100k-150k,0,no saving,below 650,0.0,0.35,0.25675675675675674,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6298220743626052,0.3701779256373948,0.0
188,15726676,0.0,2,1,5,1,0,Marshall,616,spain,male,30,196108.51,24-31,150k-200k,0,no saving,below 650,0.3333333333333333,0.5319999999999999,0.16216216216216217,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9468267781030565,0.053173221896943505,0.0
189,15587421,111388.18,2,0,7,0,0,Tsai,687,germany,female,34,148564.76,32-44,100k-150k,1,100k-150k,650-700,0.3333333333333333,0.674,0.21621621621621623,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.636230693095517,0.36376930690448295,0.0
190,15726931,56214.85,2,0,8,0,1,Onwumelu,715,france,female,41,92982.61,32-44,50k-100k,1,50k-100k,above 700,0.3333333333333333,0.7299999999999999,0.3108108108108108,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.8490964121665847,0.15090358783341526,0.0
191,15771086,84327.77,2,0,3,0,0,Graham,512,france,female,36,17675.36,32-44,1k-20k,1,50k-100k,below 650,0.3333333333333333,0.32399999999999995,0.24324324324324326,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.7985940382282753,0.20140596177172465,0.0
